test_id,PM2.5,PM10,O3
aotizhongxin_aq#28,56.56059506452228,93.39418762424444,101.6610487052043
aotizhongxin_aq#29,56.56059506452228,93.39418762424444,109.14159516638475
aotizhongxin_aq#30,56.56059506452228,93.39418762424444,113.24908566875968
aotizhongxin_aq#31,56.56059506452228,93.39418762424444,128.2483402611062
aotizhongxin_aq#32,56.56059506452228,93.39418762424444,126.95019314793348
aotizhongxin_aq#33,56.56059506452228,93.39418762424444,118.39279995138739
aotizhongxin_aq#34,56.56059506452228,93.39418762424444,138.68113413059558
aotizhongxin_aq#35,56.56059506452228,93.39418762424444,100.0226028863605
aotizhongxin_aq#36,56.56059506452228,93.39418762424444,100.3982814655259
aotizhongxin_aq#37,56.56059506452228,93.39418762424444,95.69645544047108
aotizhongxin_aq#38,56.56059506452228,93.39418762424444,84.37202727671963
aotizhongxin_aq#39,56.56059506452228,93.39418762424444,80.18736986371266
aotizhongxin_aq#40,56.56059506452228,93.39418762424444,54.786330816328714
aotizhongxin_aq#41,56.80108582510078,93.39418762424444,52.27789020189192
aotizhongxin_aq#42,57.42341906573381,93.39418762424444,52.97059162410339
aotizhongxin_aq#43,57.42341906573381,93.39418762424444,55.17163361094097
aotizhongxin_aq#44,57.42341906573381,93.39418762424444,54.86871689603308
aotizhongxin_aq#45,57.42341906573381,101.79303122073755,53.672433900893594
aotizhongxin_aq#46,56.56059506452228,101.79303122073755,52.69791024963129
aotizhongxin_aq#47,56.56059506452228,101.79303122073755,50.91303380075565
badaling_aq#0,54.80834030278171,93.37259524689877,52.316764400292556
badaling_aq#1,57.017571966832534,93.37259524689877,66.05033494635606
badaling_aq#2,57.017571966832534,93.37259524689877,80.35831704652472
badaling_aq#3,57.017571966832534,93.37259524689877,89.45764099202252
badaling_aq#4,57.017571966832534,93.37259524689877,107.10953201031323
badaling_aq#5,57.017571966832534,93.37259524689877,120.12963132948649
badaling_aq#6,57.017571966832534,93.37259524689877,125.31608173669723
badaling_aq#7,57.017571966832534,93.37259524689877,118.15148309037718
badaling_aq#8,54.80834030278171,93.37259524689877,117.65228546525229
badaling_aq#9,54.80834030278171,93.37259524689877,101.62914370111206
badaling_aq#10,54.80834030278171,93.37259524689877,102.41361434078156
badaling_aq#11,54.80834030278171,93.37259524689877,95.84784294887893
badaling_aq#12,54.80834030278171,93.37259524689877,93.10871100223055
badaling_aq#13,54.80834030278171,93.37259524689877,86.86329654827462
badaling_aq#14,54.80834030278171,93.37259524689877,60.73399238285181
badaling_aq#15,54.80834030278171,93.37259524689877,47.989351910291965
badaling_aq#16,54.80834030278171,93.37259524689877,41.80192488298466
badaling_aq#17,54.80834030278171,93.37259524689877,36.88936083169031
badaling_aq#18,54.80834030278171,93.37259524689877,35.193341361363764
badaling_aq#19,54.80834030278171,93.37259524689877,34.65486506636713
badaling_aq#20,54.80834030278171,93.37259524689877,34.46636752751669
badaling_aq#21,54.80834030278171,93.1366404154455,31.592492594310162
badaling_aq#22,57.25342234307016,93.1366404154455,31.241162875726417
badaling_aq#23,56.11562407823969,93.1366404154455,35.779024955240594
badaling_aq#24,57.42341906573381,94.01971907737006,52.1744983925062
badaling_aq#25,56.56059506452228,94.01971907737006,65.1993409274679
badaling_aq#26,56.56059506452228,94.01971907737006,77.43260279390087
badaling_aq#27,56.56059506452228,94.01971907737006,88.35892157378497
badaling_aq#28,56.56059506452228,94.01971907737006,96.2345740839897
badaling_aq#29,56.56059506452228,94.01971907737006,105.83329336902057
badaling_aq#30,56.56059506452228,94.01971907737006,101.37084942422608
badaling_aq#31,56.56059506452228,94.01971907737006,102.48917646355616
badaling_aq#32,56.56059506452228,94.01971907737006,102.61223450575234
badaling_aq#33,56.56059506452228,94.01971907737006,102.6440824114415
badaling_aq#34,56.56059506452228,94.01971907737006,101.87665875290993
badaling_aq#35,56.80108582510078,94.01971907737006,95.03582029532387
badaling_aq#36,60.860047035894866,94.01971907737006,89.90963365997332
badaling_aq#37,60.860047035894866,94.01971907737006,67.5365986123311
badaling_aq#38,60.860047035894866,94.01971907737006,61.34062806775805
badaling_aq#39,60.860047035894866,94.01971907737006,57.372543366778174
badaling_aq#40,57.42341906573381,94.01971907737006,51.265843308877066
badaling_aq#41,57.42341906573381,94.01971907737006,46.61757867381224
badaling_aq#42,57.42341906573381,94.01971907737006,42.0864428723187
badaling_aq#43,60.860047035894866,94.01971907737006,38.323180593382055
badaling_aq#44,60.860047035894866,94.01971907737006,38.58203293149764
badaling_aq#45,60.860047035894866,101.79303122073755,37.754574987511674
badaling_aq#46,57.42341906573381,101.79303122073755,39.86716608013132
badaling_aq#47,56.56059506452228,101.79303122073755,39.51476665791328
beibuxinqu_aq#0,54.80834030278171,93.28288404393254,40.439100304168186
beibuxinqu_aq#1,57.017571966832534,93.28288404393254,60.335215251950196
beibuxinqu_aq#2,57.017571966832534,93.28288404393254,72.71919623750203
beibuxinqu_aq#3,57.017571966832534,93.28288404393254,88.72971689225469
beibuxinqu_aq#4,57.017571966832534,93.28288404393254,108.32765153397763
beibuxinqu_aq#5,57.017571966832534,93.28288404393254,138.00641641226105
beibuxinqu_aq#6,57.017571966832534,93.28288404393254,148.42897052430436
beibuxinqu_aq#7,57.017571966832534,92.90387691709859,149.1708110282891
beibuxinqu_aq#8,57.017571966832534,92.90387691709859,128.41584202076916
beibuxinqu_aq#9,57.017571966832534,92.90387691709859,116.38489648408408
beibuxinqu_aq#10,54.80834030278171,92.90387691709859,107.89683099328066
beibuxinqu_aq#11,54.80834030278171,92.90387691709859,102.70445570914833
beibuxinqu_aq#12,54.80834030278171,92.90387691709859,81.98709615528098
beibuxinqu_aq#13,54.80834030278171,92.90387691709859,82.2519398325206
beibuxinqu_aq#14,54.80834030278171,92.90387691709859,78.56680331005899
beibuxinqu_aq#15,54.80834030278171,92.90387691709859,59.024152925127275
beibuxinqu_aq#16,54.80834030278171,92.90387691709859,50.033674265057016
beibuxinqu_aq#17,54.80834030278171,92.90387691709859,48.62284506738072
beibuxinqu_aq#18,54.80834030278171,92.90387691709859,47.32165649414735
beibuxinqu_aq#19,54.80834030278171,92.90387691709859,40.04843892347083
beibuxinqu_aq#20,54.80834030278171,93.6602058552968,42.141759214456584
beibuxinqu_aq#21,54.80834030278171,93.1366404154455,34.57471858200914
beibuxinqu_aq#22,56.11562407823969,93.1366404154455,35.6776297648109
beibuxinqu_aq#23,57.3759990675852,93.1366404154455,40.858285192239904
beibuxinqu_aq#24,56.56059506452228,93.39418762424444,47.955403533637245
beibuxinqu_aq#25,56.56059506452228,93.39418762424444,58.25822344053148
beibuxinqu_aq#26,56.56059506452228,93.39418762424444,75.06011186669697
beibuxinqu_aq#27,56.56059506452228,93.39418762424444,86.40859777387053
beibuxinqu_aq#28,56.56059506452228,93.39418762424444,101.19323845288973
beibuxinqu_aq#29,56.56059506452228,93.39418762424444,111.46440117335344
beibuxinqu_aq#30,56.56059506452228,93.39418762424444,115.35460889432316
beibuxinqu_aq#31,56.56059506452228,93.39418762424444,121.37641655387368
beibuxinqu_aq#32,56.56059506452228,93.39418762424444,129.22090452492642
beibuxinqu_aq#33,56.56059506452228,93.39418762424444,131.83458424533453
beibuxinqu_aq#34,56.56059506452228,93.39418762424444,123.08282409699443
beibuxinqu_aq#35,56.56059506452228,93.39418762424444,125.21528292467227
beibuxinqu_aq#36,56.56059506452228,93.39418762424444,108.34214844455676
beibuxinqu_aq#37,56.80108582510078,93.39418762424444,92.89918689708385
beibuxinqu_aq#38,57.42341906573381,93.39418762424444,71.01969718866683
beibuxinqu_aq#39,56.80108582510078,93.39418762424444,75.6981807040687
beibuxinqu_aq#40,56.56059506452228,93.39418762424444,49.05837434938703
beibuxinqu_aq#41,56.80108582510078,93.39418762424444,46.9691228919391
beibuxinqu_aq#42,56.80108582510078,93.39418762424444,45.570490411297435
beibuxinqu_aq#43,56.80108582510078,93.39418762424444,47.14776178817055
beibuxinqu_aq#44,56.80108582510078,93.39418762424444,46.316862878195
beibuxinqu_aq#45,56.56059506452228,101.79303122073755,46.289368932816224
beibuxinqu_aq#46,56.56059506452228,101.79303122073755,41.48444962904319
beibuxinqu_aq#47,56.56059506452228,101.79303122073755,47.57008882782455
daxing_aq#0,54.80834030278171,93.28288404393254,39.395668210692016
daxing_aq#1,54.80834030278171,93.28288404393254,55.02987304003756
daxing_aq#2,57.017571966832534,93.28288404393254,72.03765566646274
daxing_aq#3,57.017571966832534,93.28288404393254,83.51643458322583
daxing_aq#4,57.017571966832534,93.28288404393254,104.6630825085902
daxing_aq#5,57.017571966832534,93.28288404393254,134.52845597870174
daxing_aq#6,57.017571966832534,93.28288404393254,144.64349768722047
daxing_aq#7,57.017571966832534,92.90387691709859,124.4099427806152
daxing_aq#8,57.017571966832534,92.90387691709859,112.4933363596974
daxing_aq#9,54.80834030278171,92.90387691709859,80.95538347561764
daxing_aq#10,54.80834030278171,92.90387691709859,77.82835466482976
daxing_aq#11,54.80834030278171,92.90387691709859,73.31339781228357
daxing_aq#12,54.80834030278171,92.90387691709859,71.45292225812209
daxing_aq#13,54.80834030278171,92.90387691709859,54.34182752696661
daxing_aq#14,54.80834030278171,92.90387691709859,52.98548565037757
daxing_aq#15,54.80834030278171,92.90387691709859,46.610442944866094
daxing_aq#16,54.80834030278171,92.90387691709859,44.83142803966726
daxing_aq#17,54.80834030278171,92.90387691709859,42.35069854714332
daxing_aq#18,54.80834030278171,92.90387691709859,40.963499631450375
daxing_aq#19,54.80834030278171,92.90387691709859,35.9172481357171
daxing_aq#20,54.80834030278171,93.6602058552968,32.3806659303429
daxing_aq#21,54.80834030278171,93.1366404154455,28.252586819456468
daxing_aq#22,56.11562407823969,93.1366404154455,22.529951431004317
daxing_aq#23,56.11562407823969,93.1366404154455,32.01741251151687
daxing_aq#24,56.56059506452228,93.39418762424444,40.54430418287821
daxing_aq#25,56.56059506452228,93.39418762424444,50.82999295076233
daxing_aq#26,56.56059506452228,93.39418762424444,66.26305581383254
daxing_aq#27,56.56059506452228,93.39418762424444,78.1695728372942
daxing_aq#28,56.56059506452228,93.39418762424444,99.80579433064594
daxing_aq#29,56.56059506452228,93.39418762424444,112.05705251829549
daxing_aq#30,56.56059506452228,93.39418762424444,116.65918682511324
daxing_aq#31,56.56059506452228,93.39418762424444,117.61672879989236
daxing_aq#32,56.56059506452228,93.39418762424444,111.07574088321144
daxing_aq#33,56.56059506452228,93.39418762424444,106.52610568943558
daxing_aq#34,56.56059506452228,93.39418762424444,106.81909283919879
daxing_aq#35,56.56059506452228,93.39418762424444,101.394750491065
daxing_aq#36,56.56059506452228,93.39418762424444,102.74958454758269
daxing_aq#37,56.80108582510078,93.39418762424444,95.01093728404608
daxing_aq#38,56.80108582510078,93.39418762424444,84.18052380489523
daxing_aq#39,57.42341906573381,93.39418762424444,77.65243323018005
daxing_aq#40,57.42341906573381,93.39418762424444,47.40324739581927
daxing_aq#41,60.860047035894866,93.39418762424444,41.40463530213413
daxing_aq#42,60.860047035894866,93.39418762424444,34.934779235337786
daxing_aq#43,60.860047035894866,93.39418762424444,35.786609685730205
daxing_aq#44,60.860047035894866,93.39418762424444,33.70222071544922
daxing_aq#45,60.860047035894866,101.79303122073755,26.07226639526896
daxing_aq#46,57.42341906573381,101.79303122073755,36.16246282111354
daxing_aq#47,56.56059506452228,101.79303122073755,45.74726822292204
dingling_aq#0,54.80834030278171,93.28288404393254,64.1914347757382
dingling_aq#1,57.017571966832534,93.28288404393254,73.05484382620581
dingling_aq#2,57.017571966832534,93.28288404393254,86.01365345907716
dingling_aq#3,57.017571966832534,93.28288404393254,91.31007075340831
dingling_aq#4,57.017571966832534,93.28288404393254,110.21021832964757
dingling_aq#5,57.017571966832534,93.28288404393254,137.07090139546483
dingling_aq#6,57.017571966832534,93.28288404393254,147.6461028070347
dingling_aq#7,57.017571966832534,92.90387691709859,145.9953841868118
dingling_aq#8,57.017571966832534,92.90387691709859,135.28204941210524
dingling_aq#9,54.80834030278171,92.90387691709859,124.57006432395718
dingling_aq#10,54.80834030278171,92.90387691709859,119.83893058646579
dingling_aq#11,54.80834030278171,92.90387691709859,114.48475570398922
dingling_aq#12,54.80834030278171,92.90387691709859,96.68193267405204
dingling_aq#13,54.80834030278171,92.90387691709859,93.13551863778855
dingling_aq#14,54.80834030278171,92.90387691709859,80.06833403100943
dingling_aq#15,54.80834030278171,92.90387691709859,75.7465818611006
dingling_aq#16,54.80834030278171,92.90387691709859,72.85481684163929
dingling_aq#17,54.80834030278171,92.90387691709859,72.87906219040164
dingling_aq#18,54.80834030278171,92.90387691709859,74.4857728149265
dingling_aq#19,54.80834030278171,92.90387691709859,71.1775384749218
dingling_aq#20,54.80834030278171,93.6602058552968,70.14785869939563
dingling_aq#21,54.80834030278171,93.1366404154455,66.38623740462901
dingling_aq#22,56.11562407823969,93.1366404154455,62.31747731008033
dingling_aq#23,56.11562407823969,93.1366404154455,66.80199260588206
dingling_aq#24,56.80108582510078,93.39418762424444,66.34152503052594
dingling_aq#25,56.56059506452228,93.39418762424444,72.76766110133693
dingling_aq#26,56.56059506452228,93.39418762424444,81.60914529703828
dingling_aq#27,56.56059506452228,93.39418762424444,88.86432989253672
dingling_aq#28,56.56059506452228,93.39418762424444,101.87268507168507
dingling_aq#29,56.56059506452228,93.39418762424444,111.51455822805774
dingling_aq#30,56.56059506452228,93.39418762424444,114.57004181485334
dingling_aq#31,56.56059506452228,93.39418762424444,117.97650425745076
dingling_aq#32,56.56059506452228,93.39418762424444,118.50250841988257
dingling_aq#33,56.56059506452228,93.39418762424444,137.23203561558387
dingling_aq#34,56.56059506452228,93.39418762424444,131.81242634463305
dingling_aq#35,56.56059506452228,93.39418762424444,134.90018242398125
dingling_aq#36,57.42341906573381,93.39418762424444,106.12095200227053
dingling_aq#37,60.860047035894866,93.39418762424444,97.64471471757261
dingling_aq#38,60.860047035894866,93.39418762424444,87.49986899058578
dingling_aq#39,60.860047035894866,93.39418762424444,86.21872990877254
dingling_aq#40,57.42341906573381,93.39418762424444,78.94766585896598
dingling_aq#41,57.42341906573381,93.39418762424444,78.01092777681717
dingling_aq#42,60.860047035894866,93.39418762424444,74.86665568128811
dingling_aq#43,60.860047035894866,93.39418762424444,73.20320822534923
dingling_aq#44,57.42341906573381,93.39418762424444,72.64256582989358
dingling_aq#45,57.42341906573381,101.79303122073755,71.25837861334095
dingling_aq#46,56.80108582510078,101.79303122073755,64.69595018565563
dingling_aq#47,56.56059506452228,101.79303122073755,64.79100291142238
donggaocun_aq#0,54.80834030278171,93.28288404393254,62.200164257832036
donggaocun_aq#1,54.80834030278171,93.28288404393254,66.05939218468623
donggaocun_aq#2,54.80834030278171,93.28288404393254,77.78501710437696
donggaocun_aq#3,54.80834030278171,93.28288404393254,85.99579057829051
donggaocun_aq#4,54.80834030278171,93.28288404393254,106.77328977141475
donggaocun_aq#5,54.80834030278171,93.28288404393254,125.34457956749813
donggaocun_aq#6,54.80834030278171,93.28288404393254,146.4357091716172
donggaocun_aq#7,54.80834030278171,92.90387691709859,140.46036366710882
donggaocun_aq#8,54.80834030278171,92.90387691709859,133.6497973659923
donggaocun_aq#9,54.80834030278171,92.90387691709859,100.75579847075055
donggaocun_aq#10,54.80834030278171,92.90387691709859,94.37461334951006
donggaocun_aq#11,54.80834030278171,92.90387691709859,93.14879285171968
donggaocun_aq#12,54.80834030278171,92.90387691709859,93.84136798665557
donggaocun_aq#13,54.80834030278171,92.90387691709859,77.85773658844603
donggaocun_aq#14,54.80834030278171,92.90387691709859,69.7461837229099
donggaocun_aq#15,54.80834030278171,92.90387691709859,67.19830408269478
donggaocun_aq#16,54.80834030278171,92.90387691709859,68.29257094685279
donggaocun_aq#17,54.80834030278171,92.90387691709859,64.67879040772193
donggaocun_aq#18,54.80834030278171,92.90387691709859,58.297251619562786
donggaocun_aq#19,54.80834030278171,92.90387691709859,57.9183330406553
donggaocun_aq#20,54.80834030278171,93.6602058552968,57.93966290062991
donggaocun_aq#21,54.80834030278171,93.1366404154455,64.16757203384769
donggaocun_aq#22,57.25342234307016,93.1366404154455,49.92673159579613
donggaocun_aq#23,56.11562407823969,93.1366404154455,67.99848800814388
donggaocun_aq#24,60.860047035894866,93.39418762424444,58.07477843108179
donggaocun_aq#25,57.42341906573381,93.39418762424444,63.795218466119394
donggaocun_aq#26,56.56059506452228,93.39418762424444,74.51568128385526
donggaocun_aq#27,56.56059506452228,93.39418762424444,83.29059933355127
donggaocun_aq#28,56.56059506452228,93.39418762424444,96.7301013795524
donggaocun_aq#29,56.56059506452228,93.39418762424444,108.76343500166882
donggaocun_aq#30,56.56059506452228,93.39418762424444,115.5122130392291
donggaocun_aq#31,56.56059506452228,93.39418762424444,118.53459075866759
donggaocun_aq#32,56.56059506452228,93.39418762424444,117.17567357610015
donggaocun_aq#33,56.56059506452228,93.39418762424444,110.40980431829703
donggaocun_aq#34,56.56059506452228,93.39418762424444,111.33211906875451
donggaocun_aq#35,56.80108582510078,93.39418762424444,103.71168489957988
donggaocun_aq#36,57.42341906573381,93.39418762424444,102.85720652363548
donggaocun_aq#37,60.860047035894866,93.39418762424444,105.14794104636637
donggaocun_aq#38,60.860047035894866,93.39418762424444,95.90294764737814
donggaocun_aq#39,60.860047035894866,93.39418762424444,99.1810476052875
donggaocun_aq#40,60.860047035894866,93.39418762424444,86.8955276602234
donggaocun_aq#41,60.860047035894866,93.39418762424444,85.79054264664141
donggaocun_aq#42,60.860047035894866,93.39418762424444,85.33532904343448
donggaocun_aq#43,60.860047035894866,93.39418762424444,65.70185327059797
donggaocun_aq#44,60.860047035894866,93.39418762424444,63.54483837590037
donggaocun_aq#45,60.860047035894866,101.79303122073755,61.03034443827423
donggaocun_aq#46,60.860047035894866,101.79303122073755,45.420659467303736
donggaocun_aq#47,60.860047035894866,101.79303122073755,53.10488401516698
dongsi_aq#0,54.80834030278171,93.28288404393254,40.22133131906014
dongsi_aq#1,54.80834030278171,93.28288404393254,54.80105545690073
dongsi_aq#2,57.017571966832534,93.28288404393254,73.3816946069083
dongsi_aq#3,57.017571966832534,93.28288404393254,86.01790875093853
dongsi_aq#4,57.017571966832534,93.28288404393254,106.99972951149233
dongsi_aq#5,57.017571966832534,93.28288404393254,130.01327659512674
dongsi_aq#6,57.017571966832534,93.28288404393254,137.8251000207748
dongsi_aq#7,57.017571966832534,92.90387691709859,126.1378618727298
dongsi_aq#8,57.017571966832534,92.90387691709859,125.1756121437816
dongsi_aq#9,57.017571966832534,92.90387691709859,88.88844065544622
dongsi_aq#10,54.80834030278171,92.90387691709859,89.11907048946229
dongsi_aq#11,54.80834030278171,92.90387691709859,83.84496695149704
dongsi_aq#12,54.80834030278171,92.90387691709859,82.4359097584205
dongsi_aq#13,54.80834030278171,92.90387691709859,67.56187271322263
dongsi_aq#14,54.80834030278171,92.90387691709859,66.3554125045744
dongsi_aq#15,54.80834030278171,92.90387691709859,56.730568084413335
dongsi_aq#16,54.80834030278171,92.90387691709859,45.80770713523524
dongsi_aq#17,54.80834030278171,92.90387691709859,44.877664300849915
dongsi_aq#18,54.80834030278171,92.90387691709859,43.58743158816766
dongsi_aq#19,54.80834030278171,92.90387691709859,36.03446975801286
dongsi_aq#20,54.80834030278171,93.6602058552968,35.85292264822989
dongsi_aq#21,54.80834030278171,93.1366404154455,34.310670870167094
dongsi_aq#22,56.11562407823969,93.1366404154455,28.979261099415357
dongsi_aq#23,57.3759990675852,93.1366404154455,32.443655949209656
dongsi_aq#24,56.56059506452228,93.39418762424444,40.71956698706468
dongsi_aq#25,56.56059506452228,93.39418762424444,51.93586580588747
dongsi_aq#26,56.56059506452228,93.39418762424444,68.30137332898202
dongsi_aq#27,56.56059506452228,93.39418762424444,86.05597114339155
dongsi_aq#28,56.56059506452228,93.39418762424444,102.3523374438439
dongsi_aq#29,56.56059506452228,93.39418762424444,110.34005531750728
dongsi_aq#30,56.56059506452228,93.39418762424444,114.69427356762216
dongsi_aq#31,56.56059506452228,93.39418762424444,112.52970629753165
dongsi_aq#32,56.56059506452228,93.39418762424444,127.62490946968276
dongsi_aq#33,56.56059506452228,93.39418762424444,118.84297589522888
dongsi_aq#34,56.56059506452228,93.39418762424444,119.81665752289972
dongsi_aq#35,56.56059506452228,93.39418762424444,100.27475388504119
dongsi_aq#36,56.56059506452228,93.39418762424444,100.67589959068361
dongsi_aq#37,56.56059506452228,93.39418762424444,96.77074366254992
dongsi_aq#38,56.56059506452228,93.39418762424444,85.90716102601006
dongsi_aq#39,56.56059506452228,93.39418762424444,79.52172493596835
dongsi_aq#40,56.80108582510078,93.39418762424444,51.5293503486477
dongsi_aq#41,57.42341906573381,93.39418762424444,43.84973041574404
dongsi_aq#42,60.860047035894866,93.39418762424444,44.34264163364218
dongsi_aq#43,60.860047035894866,93.39418762424444,40.46094426502379
dongsi_aq#44,60.860047035894866,93.39418762424444,42.665979545871416
dongsi_aq#45,57.42341906573381,101.79303122073755,46.0748622458417
dongsi_aq#46,56.56059506452228,101.79303122073755,48.67640706211512
dongsi_aq#47,56.56059506452228,101.79303122073755,47.67116509873569
dongsihuan_aq#0,54.80834030278171,93.28288404393254,38.53264955602119
dongsihuan_aq#1,54.80834030278171,93.28288404393254,52.83277001911865
dongsihuan_aq#2,57.017571966832534,93.28288404393254,72.35977504495878
dongsihuan_aq#3,57.017571966832534,93.28288404393254,83.77441670781762
dongsihuan_aq#4,57.017571966832534,93.28288404393254,105.37590191476716
dongsihuan_aq#5,57.017571966832534,93.28288404393254,127.58768976105618
dongsihuan_aq#6,57.017571966832534,93.28288404393254,136.19092162241526
dongsihuan_aq#7,57.017571966832534,92.90387691709859,123.60103341587664
dongsihuan_aq#8,57.017571966832534,92.90387691709859,111.64434900034898
dongsihuan_aq#9,57.017571966832534,92.90387691709859,102.12348505771567
dongsihuan_aq#10,54.80834030278171,92.90387691709859,107.40183460360794
dongsihuan_aq#11,54.80834030278171,92.90387691709859,101.55452473366746
dongsihuan_aq#12,54.80834030278171,92.90387691709859,88.91981767109984
dongsihuan_aq#13,54.80834030278171,92.90387691709859,61.121862487847835
dongsihuan_aq#14,54.80834030278171,92.90387691709859,59.12263770978396
dongsihuan_aq#15,54.80834030278171,92.90387691709859,49.49620650015728
dongsihuan_aq#16,54.80834030278171,92.90387691709859,38.79580646220324
dongsihuan_aq#17,54.80834030278171,92.90387691709859,38.020170713458576
dongsihuan_aq#18,54.80834030278171,92.90387691709859,37.02867277866221
dongsihuan_aq#19,54.80834030278171,92.90387691709859,29.558296823124106
dongsihuan_aq#20,54.80834030278171,93.6602058552968,28.799933448111297
dongsihuan_aq#21,54.80834030278171,93.1366404154455,28.932398692217998
dongsihuan_aq#22,56.11562407823969,93.1366404154455,23.757962623025197
dongsihuan_aq#23,57.3759990675852,93.1366404154455,38.95585226288915
dongsihuan_aq#24,56.56059506452228,93.39418762424444,39.435137045357344
dongsihuan_aq#25,56.56059506452228,93.39418762424444,49.969389409179335
dongsihuan_aq#26,56.56059506452228,93.39418762424444,67.35602792932333
dongsihuan_aq#27,56.56059506452228,93.39418762424444,84.70011552963109
dongsihuan_aq#28,56.56059506452228,93.39418762424444,101.26418901192825
dongsihuan_aq#29,56.56059506452228,93.39418762424444,108.73984603064147
dongsihuan_aq#30,56.56059506452228,93.39418762424444,113.02597929195282
dongsihuan_aq#31,56.56059506452228,93.39418762424444,121.43047113490164
dongsihuan_aq#32,56.56059506452228,93.39418762424444,132.26828554490433
dongsihuan_aq#33,56.56059506452228,93.39418762424444,139.14537265161027
dongsihuan_aq#34,56.56059506452228,93.39418762424444,116.63889361777328
dongsihuan_aq#35,56.56059506452228,93.39418762424444,118.64462262378655
dongsihuan_aq#36,56.56059506452228,93.39418762424444,106.99602667715341
dongsihuan_aq#37,56.56059506452228,93.39418762424444,96.07965989152672
dongsihuan_aq#38,56.56059506452228,93.39418762424444,84.32886583942745
dongsihuan_aq#39,56.80108582510078,93.39418762424444,77.23694759520312
dongsihuan_aq#40,57.42341906573381,93.39418762424444,42.46274607640995
dongsihuan_aq#41,60.860047035894866,93.39418762424444,32.248658558176345
dongsihuan_aq#42,60.860047035894866,93.39418762424444,30.466369535497066
dongsihuan_aq#43,60.860047035894866,93.39418762424444,30.974221005547847
dongsihuan_aq#44,60.860047035894866,93.39418762424444,31.351093101477964
dongsihuan_aq#45,60.860047035894866,101.79303122073755,30.54049326265625
dongsihuan_aq#46,57.42341906573381,101.79303122073755,43.586928458663934
dongsihuan_aq#47,56.56059506452228,101.79303122073755,43.46386455495088
fangshan_aq#0,54.80834030278171,93.28288404393254,38.71790085503458
fangshan_aq#1,54.80834030278171,93.28288404393254,54.25551592055124
fangshan_aq#2,57.017571966832534,93.28288404393254,71.79526895375855
fangshan_aq#3,57.017571966832534,93.28288404393254,84.69211708783641
fangshan_aq#4,57.017571966832534,93.28288404393254,105.4242074407075
fangshan_aq#5,57.017571966832534,93.28288404393254,133.35818057562074
fangshan_aq#6,57.017571966832534,93.28288404393254,144.89569145698965
fangshan_aq#7,57.017571966832534,92.90387691709859,137.83724635494644
fangshan_aq#8,57.017571966832534,92.90387691709859,112.66475624373399
fangshan_aq#9,54.80834030278171,92.90387691709859,90.86568942951969
fangshan_aq#10,54.80834030278171,92.90387691709859,72.9885231485559
fangshan_aq#11,54.80834030278171,92.90387691709859,75.08875435679082
fangshan_aq#12,54.80834030278171,92.90387691709859,57.65571612021635
fangshan_aq#13,54.80834030278171,92.90387691709859,52.64039892185477
fangshan_aq#14,54.80834030278171,92.90387691709859,49.650911400091026
fangshan_aq#15,54.80834030278171,92.90387691709859,43.480352729986215
fangshan_aq#16,54.80834030278171,92.90387691709859,52.60846370074212
fangshan_aq#17,54.80834030278171,92.90387691709859,40.94243364842793
